num_layers,mse_gd_mean,mse_gd_std,mse_lsa_mean,mse_lsa_std,mse_softmax_mean,mse_softmax_std,mse_kernel_mean,mse_kernel_std,cosine_sim_lsa_mean,cosine_sim_lsa_std,cosine_sim_softmax_mean,cosine_sim_softmax_std,cosine_sim_kernel_mean,cosine_sim_kernel_std,mse_lowrank_block2_k0.5_mean,mse_lowrank_block2_k0.5_std,cosine_sim_lowrank_block2_k0.5_mean,cosine_sim_lowrank_block2_k0.5_std,mse_lowrank_block2_k0.75_mean,mse_lowrank_block2_k0.75_std,cosine_sim_lowrank_block2_k0.75_mean,cosine_sim_lowrank_block2_k0.75_std,mse_lowrank_block2_k1_mean,mse_lowrank_block2_k1_std,cosine_sim_lowrank_block2_k1_mean,cosine_sim_lowrank_block2_k1_std
1,17.406096363067626,2.9975788436219624,10.233657598495483,1.7114026035053298,18.249734020233156,3.2128226707319745,10.707639026641846,1.9075281539242595,0.859831589460373,0.005518971478089932,0.5218549042940139,0.014446038023000157,0.8458643436431885,0.005301568954802044,21.636354446411133,3.583413463054002,0.008005469870113302,0.015408894303457434,21.65425329208374,3.6291248989162264,0.0030419335467740892,0.01935395771944434,18.469061851501465,3.0422128073864143,0.49789269268512726,0.017240644090797164
2,13.217879390716552,1.427597586145833,8.64267406463623,1.4192656749790333,12.146918201446534,1.4628550502778723,7.832025718688965,1.245168887284077,0.8992557466030121,0.003489853765844929,0.7423446297645568,0.012025614225838413,0.8809956431388855,0.0035958358512585575,16.0502628326416,1.5210887454535222,0.5143780976533889,0.01264184553273513,15.757094955444336,1.070618301251485,0.565347570180893,0.009614340713749503,19.139469146728516,1.8650636988506804,-0.0039074843982234595,0.02509722707778487
4,11.108575439453125,1.1106169226726013,8.654894876480103,1.3906669005756862,20.979517555236818,2.1472931408686535,6.756002569198609,1.0172262140894566,0.9125727236270904,0.0038324046891784103,0.18313127607107163,0.020728915187220795,0.8730734467506409,0.006882759114941242,21.736084365844725,2.248105764594793,0.09592157155275345,0.024188746756949125,12.966465854644776,1.6444971037309906,0.776959890127182,0.006790476356078672,15.841441345214843,2.0884451735928073,0.6559945702552795,0.013349293755280107
8,6.055891799926758,0.8051494860519641,5.946151781082153,1.403541973678703,17.182587718963624,1.7426954378316928,5.70471715927124,1.0108018295189978,0.8982021927833557,0.0036107149738271666,0.365384629368782,0.018181136412373653,0.8930053055286408,0.004314474804273828,10.137376880645752,1.4244535629860424,0.7810850262641906,0.007129377058710372,17.4876651763916,1.6293806596571296,0.3717581957578659,0.01567050514125926,12.0861328125,0.982062891679737,0.7501643836498261,0.011201304471345971
16,3.686307597160339,0.5537410030649615,6.4737184047698975,0.9191982972513871,9.698944854736329,1.1097770554900708,6.360341787338257,0.742796466733127,0.905721229314804,0.0062435167597243236,0.851072120666504,0.003047681765916581,0.9072292506694793,0.005210351339384351,22.295908164978027,3.3771790417851526,0.01399538792320527,0.020566847093515084,10.030486536026,1.425995829188896,0.8351214349269866,0.006533214017754304,14.046279144287109,1.6525946242894407,0.6827497065067292,0.013738713291622656
